name,wgs_lat,wgs_lng,type_code,base_type,sub_type,category
光大国信大厦,39.9544397716884,116.316614128839,"120201",商务住宅,楼宇,商务写字楼
中国科协综合业务楼,39.9553108513843,116.318120578078,"120201",商务住宅,楼宇,商务写字楼
欣正大厦,39.9551221751101,116.297184793864,"120201",商务住宅,楼宇,商务写字楼
数码大厦Ｂ座,39.964247105503,116.317281368442,"120201",商务住宅,楼宇,商务写字楼
韦伯豪家园（北一门）,39.9533008433067,116.313977254803,"120302",商务住宅,住宅区,住宅小区
百花苑（东门）,39.9539483138131,116.316863622018,"120201",商务住宅,楼宇,商务写字楼
中国科协综合业务楼（北门）,39.955358826529,116.318132544635,"120201",商务住宅,楼宇,商务写字楼
北京理工大学外国专家公寓,39.9594169717759,116.311133859005,"120303",商务住宅,住宅区,宿舍
颐园公寓,39.9607994251079,116.311926915702,"120302",商务住宅,住宅区,住宅小区
寰太大厦,39.9580286951467,116.317624369881,"120201",商务住宅,楼宇,商务写字楼
铸诚大厦,39.9633812847896,116.318770071255,"120201",商务住宅,楼宇,商务写字楼
金洲大厦（东门）,39.9618605903421,116.301426421459,"120201",商务住宅,楼宇,商务写字楼
魏公村（北区南门）,39.9536667848402,116.313473344792,"120302",商务住宅,住宅区,住宅小区
韦伯豪家园（北二门）,39.9531908056294,116.311884968483,"120302",商务住宅,住宅区,住宅小区
魏公村路８号院（东门）,39.9547875810698,116.310906947089,"120302",商务住宅,住宅区,住宅小区
百花苑,39.9543867312377,116.316113276145,"120201",商务住宅,楼宇,商务写字楼
理工科技大厦（东门）,39.9568077853129,116.316557958003,"120201",商务住宅,楼宇,商务写字楼
寰太大厦（西门）,39.9576184128659,116.317258258134,"120201",商务住宅,楼宇,商务写字楼
国信大厦（东门）,39.9540240246637,116.316490463101,"120201",商务住宅,楼宇,商务写字楼
饲料所科研辅助楼,39.9612279534867,116.319507651386,"120201",商务住宅,楼宇,商务写字楼
海淀科技大厦（北门）,39.9599975159605,116.316109576514,"120201",商务住宅,楼宇,商务写字楼
银海大厦（南一门）,39.9621265871175,116.317595917503,"120201",商务住宅,楼宇,商务写字楼
中电信息大厦,39.9633977434111,116.317488003624,"120201",商务住宅,楼宇,商务写字楼
隆苑写字楼,39.9651290785329,116.309351086653,"120201",商务住宅,楼宇,商务写字楼
雅园公寓,39.9613248157861,116.315401019518,"120302",商务住宅,住宅区,住宅小区
北京理工大学国际教育交流大厦,39.9612926915782,116.304743548768,"120201",商务住宅,楼宇,商务写字楼
金洲大厦,39.9618358120374,116.300730851456,"120201",商务住宅,楼宇,商务写字楼
银海大厦（南二门）,39.9621123885587,116.317177874323,"120201",商务住宅,楼宇,商务写字楼
西海国际中心（南门）,39.9621663510258,116.30380342927,"120201",商务住宅,楼宇,商务写字楼
天作国际中心,39.9595552142471,116.317321868352,"120201",商务住宅,楼宇,商务写字楼
海淀科技大厦,39.9595940044511,116.315862190174,"120201",商务住宅,楼宇,商务写字楼
天作国际中心（西门）,39.9591004538416,116.317206189934,"120201",商务住宅,楼宇,商务写字楼
百花苑科技楼,39.9537825303509,116.316753893173,"120201",商务住宅,楼宇,商务写字楼
三义庙社区（西二门）,39.9655703042324,116.30596440106,"120302",商务住宅,住宅区,住宅小区
香园,39.9634180087399,116.31102958674,"120302",商务住宅,住宅区,住宅小区
友谊写字楼（南门）,39.9646778085316,116.307888348892,"120201",商务住宅,楼宇,商务写字楼
友谊社区（东门）,39.9664807149481,116.314295872586,"120302",商务住宅,住宅区,住宅小区
友谊社区（南一门）,39.9656164724416,116.313388029898,"120302",商务住宅,住宅区,住宅小区
友谊社区（南二门）,39.965101871474,116.312129919183,"120302",商务住宅,住宅区,住宅小区
苏园写字楼,39.9644415083268,116.313920976682,"120201",商务住宅,楼宇,商务写字楼
北京外国语大学留学生公寓,39.9533919328888,116.310214658589,"120302",商务住宅,住宅区,住宅小区
小南庄３９９号院（西门）,39.9639420793776,116.297625820187,"120302",商务住宅,住宅区,住宅小区
魏公村路８号院（北二门）,39.9554906072256,116.309272473887,"120302",商务住宅,住宅区,住宅小区
延园公寓,39.9623126545294,116.306936714236,"120302",商务住宅,住宅区,住宅小区
北京理工大学社区（北门）,39.9624434441481,116.307048455767,"120302",商务住宅,住宅区,住宅小区
小南庄,39.9656317678156,116.299519832722,"120302",商务住宅,住宅区,住宅小区
紫金庄园（西一门）,39.9642697436227,116.301852239827,"120302",商务住宅,住宅区,住宅小区
小南庄小区（南一门）,39.9647388981783,116.30004188928,"120302",商务住宅,住宅区,住宅小区
小南庄（北二门）,39.966688476877,116.299084575197,"120302",商务住宅,住宅区,住宅小区
北京理工大学社区,39.962113535598,116.307549409865,"120302",商务住宅,住宅区,住宅小区
北京理工大学社区（南一门）,39.9601326381448,116.309693960307,"120302",商务住宅,住宅区,住宅小区
万泉庄北社区（南门）,39.9676379940072,116.297589427651,"120302",商务住宅,住宅区,住宅小区
小南庄新区社区（北门）,39.9666213385904,116.29740990843,"120302",商务住宅,住宅区,住宅小区
小南庄新区社区（西四门）,39.9670241316756,116.297522636219,"120302",商务住宅,住宅区,住宅小区
北京理工大学综合服务楼,39.9598914041843,116.309287885661,"120201",商务住宅,楼宇,商务写字楼
三义庙社区（东一门）,39.9646605367198,116.305856746755,"120302",商务住宅,住宅区,住宅小区
颐园公寓（北门）,39.9610578655881,116.312218231407,"120302",商务住宅,住宅区,住宅小区
三义庙社区（东三门）,39.9653377356197,116.304630280498,"120302",商务住宅,住宅区,住宅小区
北三环西路４８号院,39.9647312065205,116.318782871382,"120302",商务住宅,住宅区,住宅小区
农影小区,39.9608769306126,116.317964233018,"120302",商务住宅,住宅区,住宅小区
中监所宿舍小区,39.9622771253219,116.318875967972,"120302",商务住宅,住宅区,住宅小区
中监所宿舍小区（北门）,39.9628708202115,116.319022556842,"120302",商务住宅,住宅区,住宅小区
农影小区（西门）,39.9609717850579,116.31699443704,"120302",商务住宅,住宅区,住宅小区
青云南区社区（北门）,39.9642618476414,116.318979479899,"120302",商务住宅,住宅区,住宅小区
北三环西路４８号院（东门）,39.9649189768545,116.318898582382,"120302",商务住宅,住宅区,住宅小区
农研新村,39.960170004118,116.314275714336,"120302",商务住宅,住宅区,住宅小区
数码大厦Ａ座,39.9648175701339,116.317026877445,"120201",商务住宅,楼宇,商务写字楼
银海大厦,39.962468309544,116.317211752031,"120201",商务住宅,楼宇,商务写字楼
铸诚大厦（西一门）,39.9633165625827,116.318105601418,"120201",商务住宅,楼宇,商务写字楼
中电信息大厦（南门）,39.9629727671974,116.316962257842,"120201",商务住宅,楼宇,商务写字楼
数码大厦（西门）,39.9642546919234,116.316452258847,"120201",商务住宅,楼宇,商务写字楼
会展公寓（北京科技会展中心精品购物中心西）,39.9650010585119,116.317812060287,"120302",商务住宅,住宅区,住宅小区
双榆树西里（南门）,39.9673239052879,116.317843694543,"120302",商务住宅,住宅区,住宅小区
国际广播电台小南庄宿舍,39.9639308972,116.299484118436,"120303",商务住宅,住宅区,宿舍
魏公村路８号院１号楼,39.9550011806134,116.309512007984,"120302",商务住宅,住宅区,住宅小区
新起点嘉园,39.9607206486238,116.297954575808,"120302",商务住宅,住宅区,住宅小区
小南庄怡秀园公寓,39.9616988882004,116.29837761395,"120302",商务住宅,住宅区,住宅小区
厂洼小区,39.9578438386712,116.298495862826,"120302",商务住宅,住宅区,住宅小区
小南庄怡秀园公寓（北门）,39.9625500272691,116.297098031151,"120302",商务住宅,住宅区,住宅小区
新起点嘉园（西二门）,39.959518047499,116.297157295853,"120302",商务住宅,住宅区,住宅小区
厂洼南区（北门）,39.9568513625684,116.299377223111,"120302",商务住宅,住宅区,住宅小区
厂洼小区（南二门）,39.95708015037,116.298331286111,"120302",商务住宅,住宅区,住宅小区
厂洼南区（东一门）,39.9566510783106,116.300122741516,"120302",商务住宅,住宅区,住宅小区
厂洼南区,39.9563304347741,116.299347348652,"120302",商务住宅,住宅区,住宅小区
厂洼小区（西二门）,39.9582626584484,116.297416944259,"120302",商务住宅,住宅区,住宅小区
魏公村路８号院１号楼（北一门）,39.9554983988093,116.308846409225,"120302",商务住宅,住宅区,住宅小区
厂洼小区（南三门）,39.9571256789293,116.299187569883,"120302",商务住宅,住宅区,住宅小区
北京理工大学青年教职工公寓,39.9558904985024,116.308244677645,"120303",商务住宅,住宅区,宿舍
北京理工大学硕博公寓,39.9569708528506,116.30474908072,"120303",商务住宅,住宅区,宿舍
北京理工大学硕博公寓（东门）,39.9567462347201,116.305095371635,"120303",商务住宅,住宅区,宿舍
厂洼小区（南一门）,39.95637197695,116.301330309114,"120302",商务住宅,住宅区,住宅小区
小南庄（南二门）,39.9643503251987,116.299226583919,"120302",商务住宅,住宅区,住宅小区
小南庄社区（万泉河路辅路）,39.9627020722996,116.299988253992,"120302",商务住宅,住宅区,住宅小区
小南庄社区（东门）,39.9627248160774,116.301278616917,"120302",商务住宅,住宅区,住宅小区
海淀区海淀街道苏州桥西社区（南门）,39.963838873031,116.300076931307,"120302",商务住宅,住宅区,住宅小区
小南庄（西门）,39.9642436115862,116.297304414152,"120302",商务住宅,住宅区,住宅小区
小南庄甲２６号院,39.9655343939554,116.297991897366,"120302",商务住宅,住宅区,住宅小区
西海国际中心２号楼,39.9627736976457,116.302476133445,"120201",商务住宅,楼宇,商务写字楼
西海国际中心３号楼,39.9631888460577,116.302383274427,"120201",商务住宅,楼宇,商务写字楼
海剑大厦（北门）,39.9632641332405,116.297609936615,"120201",商务住宅,楼宇,商务写字楼
